id_canton;nombre_canton;id_parroquia;nombre_parroquia
139;FLAVIO ALFARO;628;ZAPALLO
140;JIPIJAPA;629;JIPIJAPA
140;JIPIJAPA;630;AMERICA
140;JIPIJAPA;631;EL ANEGADO (CAB. EN ELOY ALFARO)
140;JIPIJAPA;632;JULCUY
140;JIPIJAPA;633;LA UNION
140;JIPIJAPA;634;MEMBRILLAL
140;JIPIJAPA;635;PEDRO PABLO GOMEZ
140;JIPIJAPA;636;PUERTO DE CAYO
141;JUNIN;637;JUNIN
142;MANTA;638;MANTA
142;MANTA;639;SAN LORENZO
142;MANTA;640;SANTA MARIANITA (BOCA DE PACOCHE)
143;MONTECRISTI;641;MONTECRISTI
143;MONTECRISTI;642;LA PILA
144;PAJAN;643;PAJAN
144;PAJAN;644;CAMPOZANO (LA PALMA DE PAJAN)
144;PAJAN;645;CASCOL
144;PAJAN;646;GUALE
144;PAJAN;647;LASCANO
145;PICHINCHA;648;PICHINCHA
145;PICHINCHA;649;BARRAGANETE
145;PICHINCHA;650;SAN SEBASTIAN
146;ROCAFUERTE;651;ROCAFUERTE
147;SANTA ANA;652;SANTA ANA DE VUELTA LARGA
147;SANTA ANA;653;AYACUCHO
147;SANTA ANA;654;HONORATO VASQUEZ (CAB. EN VASQUEZ)
147;SANTA ANA;655;LA UNION
147;SANTA ANA;656;SAN PABLO (CAB. EN PUEBLO NUEVO)
148;SUCRE;657;BAHIA DE CARAQUEZ
148;SUCRE;658;CHARAPOTO
148;SUCRE;659;SAN ISIDRO
149;TOSAGUA;660;TOSAGUA
149;TOSAGUA;661;BACHILLERO
149;TOSAGUA;662;ANGEL PEDRO GILER (LA ESTANCILLA)
150;24 DE MAYO;663;SUCRE
150;24 DE MAYO;664;BELLAVISTA
150;24 DE MAYO;665;NOBOA
150;24 DE MAYO;666;ARQ. SIXTO DURAN BALLEN
151;PEDERNALES;667;PEDERNALES
151;PEDERNALES;668;COJIMIES
151;PEDERNALES;669;10 DE AGOSTO
151;PEDERNALES;670;ATAHUALPA
152;OLMEDO;671;OLMEDO
153;PUERTO LOPEZ;672;PUERTO LOPEZ
153;PUERTO LOPEZ;673;MACHALILLA
153;PUERTO LOPEZ;674;SALANGO
154;JAMA;675;JAMA
155;JARAMIJO;676;JARAMIJO
156;SAN VICENTE;677;SAN VICENTE
156;SAN VICENTE;678;CANOA
157;MORONA;679;MACAS
157;MORONA;680;ALSHI (CAB. EN 9 DE OCTUBRE)
157;MORONA;681;GENERAL PROAÑO
157;MORONA;682;SAN ISIDRO
157;MORONA;683;SEVILLA DON BOSCO
157;MORONA;684;SINAI
157;MORONA;685;ZUÑA (ZUÑAC)
157;MORONA;686;CUCHAENTZA
157;MORONA;687;RIO BLANCO
158;GUALAQUIZA;688;GUALAQUIZA
158;GUALAQUIZA;689;AMAZONAS (ROSARIO DE CUYES)
158;GUALAQUIZA;690;BERMEJOS
158;GUALAQUIZA;691;BOMBOIZA
158;GUALAQUIZA;692;CHIGÜINDA
158;GUALAQUIZA;693;EL ROSARIO
158;GUALAQUIZA;694;NUEVA TARQUI
158;GUALAQUIZA;695;SAN MIGUEL DE CUYES
158;GUALAQUIZA;696;EL IDEAL
159;LIMON INDANZA;697;GENERAL LEONIDAS PLAZA GUTIERREZ (LIMON)
159;LIMON INDANZA;698;INDANZA
159;LIMON INDANZA;699;SAN ANTONIO (CAB. EN SAN ANTONIO CENTRO
159;LIMON INDANZA;700;SAN MIGUEL DE CONCHAY
159;LIMON INDANZA;701;SANTA SUSANA DE CHIVIAZA (CAB. EN CHIVIAZA)
159;LIMON INDANZA;702;YUNGANZA (CAB. EN EL ROSARIO)
160;PALORA;703;PALORA (METZERA)
160;PALORA;704;ARAPICOS
160;PALORA;705;CUMANDA (CAB. EN COLONIA AGRICOLA SEVILLA DEL ORO)
160;PALORA;706;SANGAY (CAB. EN NAYAMANACA)
160;PALORA;707;16 DE AGOSTO
161;SANTIAGO;708;SANTIAGO DE MENDEZ
161;SANTIAGO;709;COPAL
161;SANTIAGO;710;CHUPIANZA
161;SANTIAGO;711;PATUCA
161;SANTIAGO;712;SAN LUIS DE EL ACHO (CAB. EN EL ACHO)
161;SANTIAGO;713;TAYUZA
161;SANTIAGO;714;SAN FRANCISCO DE CHINIMBIMI
162;SUCUA;715;SUCUA
162;SUCUA;716;ASUNCION
162;SUCUA;717;HUAMBI
162;SUCUA;718;SANTA MARIANITA DE JESUS
163;HUAMBOYA;719;HUAMBOYA
163;HUAMBOYA;720;CHIGUAZA
164;SAN JUAN BOSCO;721;SAN JUAN BOSCO
164;SAN JUAN BOSCO;722;PAN DE AZUCAR
164;SAN JUAN BOSCO;723;SAN CARLOS DE LIMON
164;SAN JUAN BOSCO;724;SAN JACINTO DE WAKAMBEIS
164;SAN JUAN BOSCO;725;SANTIAGO DE PANANZA
165;TAISHA;726;TAISHA
165;TAISHA;727;HUASAGA (CAB. EN WAMPUIK)
165;TAISHA;728;MACUMA
165;TAISHA;729;TUUTINENTZA
165;TAISHA;730;PUMPUENTSA
166;LOGROÑO;731;LOGROÑO
166;LOGROÑO;732;YAUPI
166;LOGROÑO;733;SHIMPIS
167;PABLO SEXTO;734;PABLO SEXTO
168;CANTON TIWINTZA;735;SANTIAGO
168;CANTON TIWINTZA;736;SAN JOSE DE MORONA
169;TENA;737;TENA
169;TENA;738;AHUANO
169;TENA;739;CHONTAPUNTA
169;TENA;740;PANO
169;TENA;741;PUERTO MISAHUALLI
169;TENA;742;PUERTO NAPO
169;TENA;743;TALAG
170;ARCHIDONA;744;ARCHIDONA
170;ARCHIDONA;745;COTUNDO
170;ARCHIDONA;746;SAN PABLO DE USHPAYACU
171;EL CHACO;747;EL CHACO
171;EL CHACO;748;GONZALO DIAZ DE PINEDA (EL BOMBON)
171;EL CHACO;749;LINARES
171;EL CHACO;750;OYACACHI
171;EL CHACO;751;SANTA ROSA
171;EL CHACO;752;SARDINAS
172;QUIJOS;753;BAEZA
172;QUIJOS;754;COSANGA
172;QUIJOS;755;CUYUJA
172;QUIJOS;756;PAPALLACTA
172;QUIJOS;757;SAN FRANCISCO DE BORJA (VIRGILIO DAVILA)
172;QUIJOS;758;SUMACO
173;CARLOS JULIO AROSEMENA TOLA;759;CARLOS JULIO AROSEMENA TOLA
174;PASTAZA;760;PUYO
174;PASTAZA;761;CANELOS
174;PASTAZA;762;DIEZ DE AGOSTO
174;PASTAZA;763;FATIMA
174;PASTAZA;764;MONTALVO (ANDOAS)
174;PASTAZA;765;POMONA
174;PASTAZA;766;RIO CORRIENTES
174;PASTAZA;767;RIO TIGRE
174;PASTAZA;768;SARAYACU
174;PASTAZA;769;SIMON BOLIVAR (CAB. EN MUSHULLACTA)
174;PASTAZA;770;TARQUI
174;PASTAZA;771;TENIENTE HUGO ORTIZ
174;PASTAZA;772;VERACRUZ (INDILLAMA) (CAB. EN INDILLAMA)
174;PASTAZA;773;EL TRIUNFO
175;MERA;774;MERA
175;MERA;775;MADRE TIERRA
175;MERA;776;SHELL
176;SANTA CLARA;777;SANTA CLARA
176;SANTA CLARA;778;SAN JOSE
177;ARAJUNO;779;ARAJUNO
177;ARAJUNO;780;CURARAY
178;QUITO;781;QUITO DISTRITO METROPOLITANO, CABECERA CANTONAL, CAPITAL PROVINCIAL Y DE LA REPUBLICA DEL ECUADOR
178;QUITO;782;ALANGASI
178;QUITO;783;AMAGUAÑA
178;QUITO;784;ATAHUALPA (HABASPAMBA)
178;QUITO;785;CALACALI
178;QUITO;786;CALDERON (CARAPUNGO)
178;QUITO;787;CONOCOTO
178;QUITO;788;CUMBAYA
178;QUITO;789;CHAVEZPAMBA
178;QUITO;790;CHECA (CHILPA)
178;QUITO;791;EL QUINCHE
178;QUITO;792;GUALEA
178;QUITO;793;GUANGOPOLO
178;QUITO;794;GUAYLLABAMBA
178;QUITO;795;LA MERCED
178;QUITO;796;LLANO CHICO
178;QUITO;797;LLOA
178;QUITO;798;NANEGAL
178;QUITO;799;NANEGALITO
178;QUITO;800;NAYON
178;QUITO;801;NONO
178;QUITO;802;PACTO
178;QUITO;803;PERUCHO
178;QUITO;804;PIFO
178;QUITO;805;PINTAG
178;QUITO;806;POMASQUI
178;QUITO;807;PUELLARO
178;QUITO;808;PUEMBO
178;QUITO;809;SAN ANTONIO
178;QUITO;810;SAN JOSE DE MINAS
178;QUITO;811;TABABELA
178;QUITO;812;TUMBACO
178;QUITO;813;YARUQUI
178;QUITO;814;ZAMBIZA
179;CAYAMBE;815;CAYAMBE
179;CAYAMBE;816;ASCAZUBI
179;CAYAMBE;817;CANGAHUA
179;CAYAMBE;818;OLMEDO (PESILLO)
179;CAYAMBE;819;OTON
179;CAYAMBE;820;SANTA ROSA DE CUZUBAMBA
180;MEJIA;821;MACHACHI
180;MEJIA;822;ALOAG
180;MEJIA;823;ALOASI
180;MEJIA;824;CUTUGLAHUA
180;MEJIA;825;EL CHAUPI
180;MEJIA;826;MANUEL CORNEJO ASTORGA (TANDAPI)
180;MEJIA;827;TAMBILLO
180;MEJIA;828;UYUMBICHO
181;PEDRO MONCAYO;829;TABACUNDO
181;PEDRO MONCAYO;830;LA ESPERANZA
181;PEDRO MONCAYO;831;MALCHINGUI
181;PEDRO MONCAYO;832;TOCACHI
181;PEDRO MONCAYO;833;TUPIGACHI
182;RUMIÑAHUI;834;SANGOLQUI
182;RUMIÑAHUI;835;COTOGCHOA
182;RUMIÑAHUI;836;RUMIPAMBA
183;SAN MIGUEL DE LOS BANCOS;837;SAN MIGUEL DE LOS BANCOS
183;SAN MIGUEL DE LOS BANCOS;838;MINDO
184;PEDRO VICENTE MALDONADO;839;PEDRO VICENTE MALDONADO
185;PUERTO QUITO;840;PUERTO QUITO
186;AMBATO;841;AMBATO
186;AMBATO;842;AMBATILLO
186;AMBATO;843;ATAHUALPA (CHISALATA)
186;AMBATO;844;AUGUSTO N. MARTINEZ (MUNDUGLEO)
186;AMBATO;845;CONSTANTINO FERNANDEZ (CAB. EN CULLITAHUA)
186;AMBATO;846;HUACHI GRANDE
186;AMBATO;847;IZAMBA
186;AMBATO;848;JUAN BENIGNO VELA
186;AMBATO;849;MONTALVO
186;AMBATO;850;PASA
186;AMBATO;851;PICAIGUA
186;AMBATO;852;PILAGÜIN (PILAHÜIN)
186;AMBATO;853;QUISAPINCHA (QUIZAPINCHA)
186;AMBATO;854;SAN BARTOLOME DE PINLLOG
186;AMBATO;855;SAN FERNANDO (PASA SAN FERNANDO)
186;AMBATO;856;SANTA ROSA
186;AMBATO;857;TOTORAS
186;AMBATO;858;CUNCHIBAMBA
186;AMBATO;859;UNAMUNCHO
187;BAÑOS DE AGUA SANTA;860;BAÑOS DE AGUA SANTA
187;BAÑOS DE AGUA SANTA;861;LLIGUA
187;BAÑOS DE AGUA SANTA;862;RIO NEGRO
187;BAÑOS DE AGUA SANTA;863;RIO VERDE
187;BAÑOS DE AGUA SANTA;864;ULBA
188;CEVALLOS;865;CEVALLOS
189;MOCHA;866;MOCHA
189;MOCHA;867;PINGUILI
190;PATATE;868;PATATE
190;PATATE;869;EL TRIUNFO
190;PATATE;870;LOS ANDES (CAB. EN POATUG)
190;PATATE;871;SUCRE (CAB. EN SUCRE-PATATE URCU)
191;QUERO;872;QUERO
191;QUERO;873;RUMIPAMBA
191;QUERO;874;YANAYACU - MOCHAPATA (CAB. EN YANAYACU)
192;SAN PEDRO DE PELILEO;875;PELILEO
192;SAN PEDRO DE PELILEO;876;BENITEZ (PACHANLICA)
192;SAN PEDRO DE PELILEO;877;BOLIVAR
192;SAN PEDRO DE PELILEO;878;COTALO
192;SAN PEDRO DE PELILEO;879;CHIQUICHA (CAB. EN CHIQUICHA GRANDE)
192;SAN PEDRO DE PELILEO;880;EL ROSARIO (RUMICHACA)
192;SAN PEDRO DE PELILEO;881;GARCIA MORENO (CHUMAQUI)
192;SAN PEDRO DE PELILEO;882;GUAMBALO (HUAMBALO)
192;SAN PEDRO DE PELILEO;883;SALASACA
193;SANTIAGO DE PILLARO;884;PILLARO
193;SANTIAGO DE PILLARO;885;BAQUERIZO MORENO
193;SANTIAGO DE PILLARO;886;EMILIO MARIA TERAN (RUMIPAMBA)
193;SANTIAGO DE PILLARO;887;MARCOS ESPINEL (CHACATA)
193;SANTIAGO DE PILLARO;888;PRESIDENTE URBINA (CHAGRAPAMBA -PATZUCUL)
193;SANTIAGO DE PILLARO;889;SAN ANDRES
193;SANTIAGO DE PILLARO;890;SAN JOSE DE POALO
193;SANTIAGO DE PILLARO;891;SAN MIGUELITO
194;TISALEO;892;TISALEO
194;TISALEO;893;QUINCHICOTO
195;ZAMORA;894;ZAMORA
195;ZAMORA;895;CUMBARATZA
195;ZAMORA;896;GUADALUPE
195;ZAMORA;897;IMBANA (LA VICTORIA DE IMBANA)
195;ZAMORA;898;SABANILLA
195;ZAMORA;899;TIMBARA
195;ZAMORA;900;SAN CARLOS DE LAS MINAS
196;CHINCHIPE;901;ZUMBA
196;CHINCHIPE;902;CHITO
196;CHINCHIPE;903;EL CHORRO
196;CHINCHIPE;904;LA CHONTA
196;CHINCHIPE;905;PUCAPAMBA
196;CHINCHIPE;906;SAN ANDRES
197;NANGARITZA;907;GUAYZIMI
197;NANGARITZA;908;ZURMI
197;NANGARITZA;909;NUEVO PARAISO
198;YACUAMBI;910;28 DE MAYO (SAN JOSE DE YACUAMBI)
198;YACUAMBI;911;LA PAZ
198;YACUAMBI;912;TUTUPALI
199;YANTZAZA (YANZATZA);913;YANTZAZA (YANZATZA)
199;YANTZAZA (YANZATZA);914;CHICAÑA
199;YANTZAZA (YANZATZA);915;LOS ENCUENTROS
200;EL PANGUI;916;EL PANGUI
200;EL PANGUI;917;EL GUISME
200;EL PANGUI;918;PACHICUTZA
200;EL PANGUI;919;TUNDAYME
201;CENTINELA DEL CONDOR;920;ZUMBI
202;PALANDA;921;PALANDA
202;PALANDA;922;EL PORVENIR DEL CARMEN
202;PALANDA;923;SAN FRANCISCO DEL VERGEL
202;PALANDA;924;VALLADOLID
202;PALANDA;925;LA CANELA
203;PAQUISHA;926;PAQUISHA
203;PAQUISHA;927;BELLAVISTA
203;PAQUISHA;928;NUEVO QUITO
204;SAN CRISTOBAL;929;PUERTO BAQUERIZO MORENO
204;SAN CRISTOBAL;930;EL PROGRESO
204;SAN CRISTOBAL;931;ISLA SANTA MARIA (FLOREANA) (CAB. EN PTO. VELASCO IBARRA)
205;ISABELA;932;PUERTO VILLAMIL
205;ISABELA;933;TOMAS DE BERLANGA (SANTO TOMAS)
206;SANTA CRUZ;934;PUERTO AYORA
206;SANTA CRUZ;935;BELLAVISTA
206;SANTA CRUZ;936;SANTA ROSA (INCLUYE LA ISLA BALTRA)
207;LAGO AGRIO;937;NUEVA LOJA
207;LAGO AGRIO;938;DURENO
207;LAGO AGRIO;939;GENERAL FARFAN
207;LAGO AGRIO;940;EL ENO
207;LAGO AGRIO;941;PACAYACU
207;LAGO AGRIO;942;JAMBELI
207;LAGO AGRIO;943;SANTA CECILIA
208;GONZALO PIZARRO;944;LUMBAQUI
208;GONZALO PIZARRO;945;EL REVENTADOR
208;GONZALO PIZARRO;946;GONZALO PIZARRO
208;GONZALO PIZARRO;947;PUERTO LIBRE
209;PUTUMAYO;948;PUERTO EL CARMEN DEL PUTUMAYO
209;PUTUMAYO;949;PALMA ROJA
209;PUTUMAYO;950;PUERTO BOLIVAR (PUERTO MONTUFAR)
209;PUTUMAYO;951;PUERTO RODRIGUEZ
209;PUTUMAYO;952;SANTA ELENA
210;SHUSHUFINDI;953;SHUSHUFINDI
210;SHUSHUFINDI;954;LIMONCOCHA
210;SHUSHUFINDI;955;PAÑACOCHA
210;SHUSHUFINDI;956;SAN ROQUE (CAB. EN SAN VICENTE)
210;SHUSHUFINDI;957;SAN PEDRO DE LOS COFANES
210;SHUSHUFINDI;958;SIETE DE JULIO
211;SUCUMBIOS;959;LA BONITA
211;SUCUMBIOS;960;EL PLAYON DE SAN FRANCISCO
211;SUCUMBIOS;961;LA SOFIA
211;SUCUMBIOS;962;ROSA FLORIDA
211;SUCUMBIOS;963;SANTA BARBARA
212;CASCALES;964;EL DORADO DE CASCALES
212;CASCALES;965;SANTA ROSA DE SUCUMBIOS
212;CASCALES;966;SEVILLA
213;CUYABENO;967;TARAPOA
213;CUYABENO;968;CUYABENO
213;CUYABENO;969;AGUAS NEGRAS
214;ORELLANA;970;PUERTO FRANCISCO DE ORELLANA (EL COCA)
214;ORELLANA;971;DAYUMA
214;ORELLANA;972;TARACOA (CAB. EN NUEVA ESPERANZA: YUCA)
214;ORELLANA;973;ALEJANDRO LABAKA
214;ORELLANA;974;EL DORADO
214;ORELLANA;975;EL EDEN
214;ORELLANA;976;GARCIA MORENO
214;ORELLANA;977;INES ARANGO (CAB. EN WESTERN)
214;ORELLANA;978;LA BELLEZA
214;ORELLANA;979;NUEVO PARAISO (CAB. EN UNIÓN CHIMBORAZO)
214;ORELLANA;980;SAN JOSE DE GUAYUSA
214;ORELLANA;981;SAN LUIS DE ARMENIA
215;AGUARICO;982;NUEVO ROCAFUERTE
215;AGUARICO;983;CAPITAN AUGUSTO RIVADENEYRA
215;AGUARICO;984;CONONACO
215;AGUARICO;985;SANTA MARIA DE HUIRIRIMA
215;AGUARICO;986;TIPUTINI
215;AGUARICO;987;YASUNI
216;LA JOYA DE LOS SACHAS;988;LA JOYA DE LOS SACHAS
216;LA JOYA DE LOS SACHAS;989;ENOKANQUI
216;LA JOYA DE LOS SACHAS;990;POMPEYA
216;LA JOYA DE LOS SACHAS;991;SAN CARLOS
216;LA JOYA DE LOS SACHAS;992;SAN SEBASTIAN DEL COCA
216;LA JOYA DE LOS SACHAS;993;LAGO SAN PEDRO
216;LA JOYA DE LOS SACHAS;994;RUMIPAMBA
216;LA JOYA DE LOS SACHAS;995;TRES DE NOVIEMBRE
216;LA JOYA DE LOS SACHAS;996;UNION MILAGREÑA
217;LORETO;997;LORETO
217;LORETO;998;AVILA (CAB. EN HUIRUNO)
217;LORETO;999;PUERTO MURIALDO
217;LORETO;1000;SAN JOSE DE PAYAMINO
217;LORETO;1001;SAN JOSE DE DAHUANO
217;LORETO;1002;SAN VICENTE DE HUATICOCHA
218;SANTO DOMINGO;1003;SANTO DOMINGO DE LOS COLORADOS
218;SANTO DOMINGO;1004;ALLURIQUIN
218;SANTO DOMINGO;1005;PUERTO LIMON
218;SANTO DOMINGO;1006;LUZ DE AMERICA
218;SANTO DOMINGO;1007;SAN JACINTO DEL BUA
218;SANTO DOMINGO;1008;VALLE HERMOSO
218;SANTO DOMINGO;1009;EL ESFUERZO
218;SANTO DOMINGO;1010;SANTA MARIA DEL TOACHI
219;SANTA ELENA;1011;SANTA ELENA
219;SANTA ELENA;1012;ATAHUALPA
219;SANTA ELENA;1013;COLONCHE
219;SANTA ELENA;1014;CHANDUY
219;SANTA ELENA;1015;MANGLARALTO
219;SANTA ELENA;1016;SIMON BOLIVAR (JULIO MORENO)
219;SANTA ELENA;1017;SAN JOSE DE ANCON
220;LA LIBERTAD;1018;LA LIBERTAD
221;SALINAS;1019;SALINAS
221;SALINAS;1020;ANCONCITO
221;SALINAS;1021;JOSE LUIS TAMAYO (MUEY)
